,ligand,receptor,JS_Th0,JS_Th2,delta,frac_pos_Th0,frac_pos_Th2,mean_recep_Th0,mean_recep_Th2,mean_lig,n_Th0,n_Th2
70,Jam2,Itgav,0.6978446154073669,0.6944993485615532,0.0033452668458137103,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,2.008331060409546,1494,735
71,Lama1,Itgav,0.7187786977236731,0.7155466478752872,0.003232049848385876,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,0.16024239361286163,1494,735
72,Tnc,Itgb6,0.8389069181256882,0.8357174766123174,0.00318944151337075,0.07429718875502007,0.14421768707482993,0.6399940848350525,1.2168569564819336,1.6642721891403198,1494,735
73,Jam2,Itgb1,0.6257226213674132,0.6227338609330743,0.002988760434338933,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,2.008331060409546,1494,735
74,Col4a1,Itgav,0.6933085503435422,0.6903923914587659,0.0029161588847763653,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,7.091513156890869,1494,735
75,Lamb1,Itgb1,0.6191496938604889,0.6165394585261992,0.0026102353342897233,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,1.9755010604858398,1494,735
76,Dll3,Notch2,0.7776786611295085,0.7757540265365571,0.0019246345929513353,0.3253012048192771,0.54421768707483,2.832099199295044,4.692149639129639,0.01645168475806713,1494,735
77,Lama1,Itga3,0.7865563120661903,0.7848173705076065,0.0017389415585837842,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,0.16024239361286163,1494,735
78,Lama1,Itgb1,0.6517043893640748,0.6504384617524192,0.0012659276116556706,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,0.16024239361286163,1494,735
79,Icam1,Itgb2,0.62774643459532,0.6272654913762423,0.00048094321907765636,0.7014725568942436,0.7700680272108843,6.4725189208984375,6.965006351470947,4.34319543838501,1494,735
80,Spp1,Itga9,0.8524104788697432,0.8520887405623524,0.00032173830739079534,0.09036144578313253,0.11836734693877551,0.7534317970275879,0.9696364402770996,2.048954963684082,1494,735
81,Fn1,Itgb6,0.8400045024617815,0.8398244459033007,0.00018005655848074564,0.07429718875502007,0.14421768707482993,0.6399940848350525,1.2168569564819336,5.665269374847412,1494,735
82,Tslp,Crlf2,0.7861951486172422,0.7861048379998763,9.031061736586299e-05,0.17336010709504684,0.2571428571428571,1.4765143394470215,2.133744955062866,0.35599657893180847,1494,735
83,Lamb1,Itgav,0.6917298759323136,0.6918731493486319,-0.00014327341631825696,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,1.9755010604858398,1494,735
84,Spp1,Itgb6,0.8391410310052393,0.8393101794408447,-0.00016914843560544846,0.07429718875502007,0.14421768707482993,0.6399940848350525,1.2168569564819336,2.048954963684082,1494,735
85,Fn1,Itgb1,0.6074856856613786,0.6076555194381061,-0.00016983377672752376,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,5.665269374847412,1494,735
86,Spp1,Itga5,0.8452195454932063,0.8457171794094878,-0.0004976339162814369,0.0823293172690763,0.1346938775510204,0.7042641043663025,1.1225050687789917,2.048954963684082,1494,735
87,Itga9,Itgb1,0.6177995467585691,0.6184019555610185,-0.000602408802449439,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,2.0229880809783936,1494,735
88,Jam2,Itga3,0.7819713629019981,0.7835632415336701,-0.0015918786316719835,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,2.008331060409546,1494,735
89,Fn1,Itgav,0.6805196260523018,0.6825138769188699,-0.0019942508665681258,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,5.665269374847412,1494,735
90,Lama2,Itgb1,0.6224344628887852,0.624771530223111,-0.0023370673343258153,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,1.2718786001205444,1494,735
91,Icam1,Itgal,0.6212378750137996,0.6239416327537194,-0.002703757739919821,0.7710843373493976,0.7387755102040816,7.292726993560791,6.598470687866211,4.34319543838501,1494,735
92,Il9,Il9r,0.8511513979825056,0.8538923158784317,-0.0027409178959261205,0.16131191432396252,0.3782312925170068,1.386748194694519,3.203913450241089,0.008862395770847797,1494,735
93,Col4a1,Itga3,0.7757132019191006,0.7785881058672893,-0.0028749039481886784,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,7.091513156890869,1494,735
94,Calcb,Calcrl,0.7308499315543399,0.7337486749419319,-0.0028987433875919955,0.4042838018741633,0.6979591836734694,3.6804020404815674,6.389792442321777,0.02642304264008999,1494,735
95,Vtn,Itgb5,0.8022086458700103,0.805116543339637,-0.002907897469626719,0.14190093708165996,0.24081632653061225,1.2112069129943848,2.0058493614196777,0.20507098734378815,1494,735
96,Lamb1,Itga3,0.7804439689942942,0.7844247390694199,-0.00398077007512565,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,1.9755010604858398,1494,735
97,Fn1,Itga3,0.7718521731293947,0.7764231084553955,-0.004570935326000836,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,5.665269374847412,1494,735
98,Cd40lg,Itgb3,0.7118062208233029,0.7169201815233199,-0.005113960700017017,0.16934404283801874,0.4489795918367347,1.4891140460968018,3.92649507522583,0.2085462510585785,1494,735
99,Lama2,Itgav,0.6926728627208099,0.6979616148658521,-0.005288752145042208,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,1.2718786001205444,1494,735
100,Lama2,Itga3,0.7863883256384512,0.7922819663058633,-0.005893640667412159,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,1.2718786001205444,1494,735
101,Ccl4,Ccr5,0.8351243418685887,0.8416821653044658,-0.006557823435877075,0.07563587684069611,0.15510204081632653,0.6456659436225891,1.2980552911758423,0.1555214375257492,1494,735
102,Ccl3,Ccr5,0.8347233155012015,0.8422731418158451,-0.007549826314643626,0.07563587684069611,0.15510204081632653,0.6456659436225891,1.2980552911758423,0.26408442854881287,1494,735
103,Adm,Calcrl,0.6492077164649231,0.6571386329411781,-0.00793091647625499,0.4042838018741633,0.6979591836734694,3.6804020404815674,6.389792442321777,0.2734023332595825,1494,735
