,ligand,receptor,JS_Th17,JS_Th0,delta,frac_pos_Th17,frac_pos_Th0,mean_recep_Th17,mean_recep_Th0,mean_lig,n_Th17,n_Th0
64,Itga9,Vcam1,0.8876843381784645,0.9000442435024009,-0.012359905323936382,0.1724137931034483,0.2076271186440678,1.555314064025879,1.864479660987854,1.7351768016815186,406,472
65,H2-Ab1,Cd4,0.7644500428310779,0.7770014168138678,-0.012551373982789937,0.5443349753694581,0.625,5.102853775024414,5.860536098480225,3.8097593784332275,406,472
66,Reln,Itga3,0.8952455519112913,0.9082916000598366,-0.013046048148545264,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,0.24334697425365448,406,472
67,Il7,Il2rg,0.7690407068549161,0.7830780517280752,-0.014037344873159108,0.5738916256157636,0.6461864406779662,5.412631511688232,6.06127405166626,0.26706114411354065,406,472
68,Lamb1,Itga3,0.9091735575472556,0.9234206638337507,-0.01424710628649506,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,1.908517837524414,406,472
69,Tgfb3,Tgfbr1,0.8668120301133646,0.8812635134611282,-0.014451483347763583,0.19704433497536947,0.18220338983050846,1.7530189752578735,1.6026568412780762,1.0774030685424805,406,472
70,Fn1,Itga3,0.9094218327050148,0.9239433948999206,-0.014521562194905857,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,3.2584619522094727,406,472
71,Col4a1,Itga1,0.9147399426148152,0.9292621204045094,-0.014522177789694224,0.10837438423645321,0.08050847457627118,0.9649214744567871,0.7037318348884583,6.22636079788208,406,472
72,Itga4,Itgb7,0.7415942937701847,0.7568179971987403,-0.015223703428555613,0.5566502463054187,0.4894067796610169,5.194812774658203,4.532156944274902,1.24862802028656,406,472
73,Col4a1,Itga3,0.9066933264443366,0.9219774487814546,-0.015284122337117956,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,6.22636079788208,406,472
74,Jam2,Itga3,0.906995784002994,0.9237077868202431,-0.01671200281724916,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,2.477440595626831,406,472
75,Jam3,F11r,0.9024508620816937,0.9194723630983682,-0.017021501016674545,0.11822660098522167,0.07838983050847458,1.047141671180725,0.6737467646598816,0.4413560628890991,406,472
76,Lama3,Itga3,0.9116683803465404,0.9287761958759544,-0.017107815529413983,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,1.1370269060134888,406,472
77,Il25,Il17rb,0.9268378629943024,0.9439518429854278,-0.017113979991125405,0.12561576354679804,0.07415254237288135,1.1573781967163086,0.692389965057373,0.015487735159695148,406,472
78,Icosl,Ctla4,0.7878511153140131,0.8052017701166193,-0.017350654802606225,0.3645320197044335,0.3516949152542373,3.3920321464538574,3.231858491897583,1.3589568138122559,406,472
79,Il4,Il2rg,0.7831296662721009,0.8006583583690979,-0.017528692096997034,0.5738916256157636,0.6461864406779662,5.412631511688232,6.06127405166626,0.036868441849946976,406,472
80,Ccl20,Ccr6,0.8291612311652103,0.8466958990190155,-0.017534667853805197,0.17733990147783252,0.11440677966101695,1.629626989364624,1.0181641578674316,0.035158589482307434,406,472
81,Vwf,Itgav,0.8612702838164858,0.8788690816181747,-0.017598797801688826,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,2.2872772216796875,406,472
82,Cd86,Ctla4,0.7910315268036182,0.8086544578957249,-0.017622931092106664,0.3645320197044335,0.3516949152542373,3.3920321464538574,3.231858491897583,0.6053617000579834,406,472
83,Fn1,Itgav,0.8563738209977118,0.8744969887047751,-0.018123167707063348,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,3.2584619522094727,406,472
84,Calcb,Calcrl,0.8763032628331867,0.895138538220036,-0.01883527538684926,0.41133004926108374,0.3644067796610169,3.8294825553894043,3.359161376953125,0.027161631733179092,406,472
85,Tgfb2,Tgfbr1,0.8777281299789006,0.8966144435273203,-0.018886313548419742,0.19704433497536947,0.18220338983050846,1.7530189752578735,1.6026568412780762,0.6804603934288025,406,472
86,Spp1,Itgav,0.8682328725166009,0.8871567345838619,-0.018923862067261044,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,1.1989530324935913,406,472
87,Lama1,Itga3,0.9150281609102312,0.93401354380349,-0.018985382893258795,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,0.08762533217668533,406,472
88,Igf2,Itgav,0.858374717590785,0.8774508693029129,-0.019076151712127953,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,0.3253360390663147,406,472
89,Jam3,Itgb2,0.7822367369471108,0.8013533618818607,-0.01911662493474986,0.5295566502463054,0.5783898305084746,4.886458873748779,5.347509384155273,0.4413560628890991,406,472
90,Col1a1,Itgav,0.8409719454242802,0.8601115217595738,-0.019139576335293618,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,1.5090986490249634,406,472
91,Lamc3,Itga3,0.915029481950705,0.934533952981538,-0.01950447103083297,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,0.46138593554496765,406,472
92,Ccl5,Ccr4,0.7625970392818775,0.7821467182964921,-0.019549679014614574,0.31527093596059114,0.22033898305084745,2.87884521484375,1.9867191314697266,0.24820053577423096,406,472
93,Jam2,Itgav,0.8547668150503361,0.8744304463865102,-0.019663631336174103,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,2.477440595626831,406,472
94,Il2,Il2rg,0.7566800274919798,0.7764785933305588,-0.019798565838578974,0.5738916256157636,0.6461864406779662,5.412631511688232,6.06127405166626,0.039808239787817,406,472
95,Spp1,Itga4,0.8139910499787016,0.8339695586661431,-0.019978508687441443,0.625615763546798,0.7076271186440678,5.982027530670166,6.9015631675720215,1.1989530324935913,406,472
96,Fn1,Itga4,0.7896813202973805,0.8096606083027414,-0.019979288005360973,0.625615763546798,0.7076271186440678,5.982027530670166,6.9015631675720215,3.2584619522094727,406,472
97,Lama1,Itgav,0.8736180156688079,0.893846901626727,-0.02022888595791905,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,0.08762533217668533,406,472
98,Col4a1,Itgav,0.8522153743542338,0.8727095756684974,-0.020494201314263605,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,6.22636079788208,406,472
99,Adm,Calcrl,0.8153926000353855,0.836246091195291,-0.020853491159905535,0.41133004926108374,0.3644067796610169,3.8294825553894043,3.359161376953125,0.40170618891716003,406,472
100,Lamb1,Itga1,0.9121329996149538,0.9331708718823555,-0.021037872267401725,0.10837438423645321,0.08050847457627118,0.9649214744567871,0.7037318348884583,1.908517837524414,406,472
101,Pecam1,Pecam1,0.8160143365227222,0.8370869460422223,-0.021072609519500185,0.3866995073891626,0.3644067796610169,3.510916233062744,3.295513868331909,5.4968037605285645,406,472
102,Lamc2,Itga3,0.9110088031668009,0.9325714080323518,-0.02156260486555095,0.1206896551724138,0.07838983050847458,1.066138505935669,0.6871563792228699,1.177904486656189,406,472
103,Cdh1,Itga1,0.9165799222976203,0.9383048779186581,-0.021724955621037823,0.10837438423645321,0.08050847457627118,0.9649214744567871,0.7037318348884583,2.9801647663116455,406,472
104,Lamb1,Itgav,0.851179741061704,0.8732215400017397,-0.022041798940035662,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,1.908517837524414,406,472
105,Tnc,Itgav,0.8484657271262532,0.8708395781189952,-0.022373850992741917,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,0.5606256723403931,406,472
106,Lama2,Itgav,0.8465984188162882,0.8690649194412461,-0.02246650062495792,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,1.247771978378296,406,472
107,Vtn,Itgav,0.8676116208515203,0.890109198795388,-0.02249757794386764,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,0.25585418939590454,406,472
108,Ifng,Ifngr1,0.7929950313395969,0.8156825392501013,-0.022687507910504334,0.6798029556650246,0.4830508474576271,6.4632039070129395,4.5382208824157715,0.020524272695183754,406,472
109,Icosl,Icos,0.7859572122647347,0.8087060376686955,-0.022748825403960837,0.4014778325123153,0.3855932203389831,3.652332305908203,3.5320184230804443,1.3589568138122559,406,472
110,Col1a1,Itga1,0.9075273746690863,0.9310256578769798,-0.02349828320789349,0.10837438423645321,0.08050847457627118,0.9649214744567871,0.7037318348884583,1.5090986490249634,406,472
111,Il2,Il2ra,0.8676108768801484,0.8917767026349772,-0.02416582575482884,0.229064039408867,0.1483050847457627,2.1072418689727783,1.394887089729309,0.039808239787817,406,472
112,Lamc3,Itgav,0.8692024858997935,0.893418867727518,-0.024216381827724454,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,0.46138593554496765,406,472
113,Il7,Il7r,0.7545259664768845,0.779815219235233,-0.02528925275834848,0.6477832512315271,0.6080508474576272,6.25062894821167,5.91031551361084,0.26706114411354065,406,472
114,Jam2,F11r,0.9094900772522146,0.9348022316601279,-0.025312154407913234,0.11822660098522167,0.07838983050847458,1.047141671180725,0.6737467646598816,2.477440595626831,406,472
115,C3,Itgb2,0.768730652929459,0.7942355302238652,-0.025504877294406203,0.5295566502463054,0.5783898305084746,4.886458873748779,5.347509384155273,4.365539073944092,406,472
116,Lama3,Itgav,0.8603499677106267,0.885880497225267,-0.0255305295146403,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,1.1370269060134888,406,472
117,Dll1,Notch2,0.8597038797870228,0.8856098551122646,-0.02590597532524186,0.3103448275862069,0.2796610169491525,2.7796101570129395,2.4889822006225586,1.137986183166504,406,472
118,Lama2,Itga1,0.9077398919383857,0.9343712553335535,-0.026631363395167806,0.10837438423645321,0.08050847457627118,0.9649214744567871,0.7037318348884583,1.247771978378296,406,472
119,Thy1,Itgb3,0.7910974527201101,0.8178842403488416,-0.026786787628731434,0.28078817733990147,0.17584745762711865,2.5163357257843018,1.546945571899414,0.5584604144096375,406,472
120,Col1a1,Itgb1,0.7421720868239932,0.7690630361499586,-0.026890949325965474,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,1.5090986490249634,406,472
121,Tgfb1,Tgfbr2,0.7636316664077668,0.7905608439566859,-0.026929177548919103,0.6527093596059114,0.5699152542372882,6.118416786193848,5.281052589416504,2.8428735733032227,406,472
122,Tslp,Il7r,0.788189741629606,0.8158674012128925,-0.027677659583286496,0.6477832512315271,0.6080508474576272,6.25062894821167,5.91031551361084,0.4009202718734741,406,472
123,Lama1,Itgb1,0.8075482530480983,0.8353285720126741,-0.02778031896457578,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,0.08762533217668533,406,472
124,Lamc2,Itgav,0.8608018204675872,0.8886795225547165,-0.027877702087129252,0.2832512315270936,0.3283898305084746,2.5340936183929443,2.9061121940612793,1.177904486656189,406,472
125,Dll4,Notch2,0.8632986646905163,0.8930968146808563,-0.029798149990340028,0.3103448275862069,0.2796610169491525,2.7796101570129395,2.4889822006225586,1.6760467290878296,406,472
126,F11r,F11r,0.9056452211353155,0.9359364380615071,-0.030291216926191522,0.11822660098522167,0.07838983050847458,1.047141671180725,0.6737467646598816,3.6136014461517334,406,472
127,Tgfb3,Tgfbr2,0.7575120687280157,0.7879250431610644,-0.03041297443304869,0.6527093596059114,0.5699152542372882,6.118416786193848,5.281052589416504,1.0774030685424805,406,472
128,Tgfb2,Tgfbr2,0.7765850737244707,0.8072895827799513,-0.03070450905548061,0.6527093596059114,0.5699152542372882,6.118416786193848,5.281052589416504,0.6804603934288025,406,472
129,Lama2,Itgb1,0.7506998498329094,0.7820341620000111,-0.0313343121671017,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,1.247771978378296,406,472
130,Icam1,Itgb2,0.796980001304207,0.8285580403745213,-0.03157803907031431,0.5295566502463054,0.5783898305084746,4.886458873748779,5.347509384155273,3.439673900604248,406,472
131,Icam2,Itgb2,0.8085413479405521,0.8404045452370166,-0.031863197296464474,0.5295566502463054,0.5783898305084746,4.886458873748779,5.347509384155273,3.004119396209717,406,472
132,Lamc3,Itga1,0.9134506734230096,0.9457830099179262,-0.032332336494916625,0.10837438423645321,0.08050847457627118,0.9649214744567871,0.7037318348884583,0.46138593554496765,406,472
133,Icam2,Itgal,0.7908719773398095,0.8233393416287305,-0.03246736428892094,0.687192118226601,0.6864406779661016,6.469890117645264,6.5571417808532715,3.004119396209717,406,472
134,Icam1,Itgal,0.7783966777948843,0.8114107683282059,-0.033014090533321605,0.687192118226601,0.6864406779661016,6.469890117645264,6.5571417808532715,3.439673900604248,406,472
135,Itga9,Itgb1,0.7560416260616526,0.7892227836061231,-0.033181157544470485,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,1.7351768016815186,406,472
136,Tnc,Itgb1,0.7566752111703343,0.7900349200306956,-0.033359708860361326,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,0.5606256723403931,406,472
137,Fn1,Itgb1,0.7630955625868578,0.7966456862422683,-0.033550123655410435,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,3.2584619522094727,406,472
138,Col4a1,Itgb1,0.7606206848333387,0.7944017429806352,-0.03378105814729648,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,6.22636079788208,406,472
139,Il18,Il18rap,0.8790405329822942,0.9132551313872754,-0.0342145984049812,0.17980295566502463,0.11016949152542373,1.5931953191757202,1.003494381904602,0.6398911476135254,406,472
140,Tnc,Itgb3,0.8550178542011996,0.889247262098434,-0.03422940789723439,0.28078817733990147,0.17584745762711865,2.5163357257843018,1.546945571899414,0.5606256723403931,406,472
141,Jam2,Itgb1,0.7620293034865436,0.7963710876785836,-0.034341784192039926,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,2.477440595626831,406,472
142,Spp1,Itgb1,0.7850642884847724,0.8198985856065609,-0.03483429712178854,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,1.1989530324935913,406,472
143,Lamb1,Itgb1,0.7579074064351504,0.7929766431536989,-0.03506923671854845,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,1.908517837524414,406,472
144,Cd40lg,Itgb3,0.7664582403944415,0.8024851183682951,-0.03602687797385351,0.28078817733990147,0.17584745762711865,2.5163357257843018,1.546945571899414,0.09092091768980026,406,472
145,Fn1,Itgb7,0.7933961782622202,0.8295956122752896,-0.036199434013069354,0.5566502463054187,0.4894067796610169,5.194812774658203,4.532156944274902,3.2584619522094727,406,472
146,Lamc3,Itgb1,0.7862919003938468,0.8228887456792473,-0.036596845285400526,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,0.46138593554496765,406,472
147,Lama3,Itgb1,0.7779527294684906,0.8156354948993344,-0.03768276543084381,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,1.1370269060134888,406,472
148,Cdh1,Itgb1,0.769238381463369,0.8082638291665172,-0.0390254477031482,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,2.9801647663116455,406,472
149,Vtn,Itgb1,0.7890592709063843,0.8292639562731557,-0.040204685366771464,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,0.25585418939590454,406,472
150,Lamc2,Itgb1,0.7768050725073604,0.8172483833168345,-0.04044331080947405,0.6798029556650246,0.6864406779661016,6.492013931274414,6.67531681060791,1.177904486656189,406,472
151,Igf2,Itgb3,0.8525377005568977,0.8939400734942198,-0.041402372937322074,0.28078817733990147,0.17584745762711865,2.5163357257843018,1.546945571899414,0.3253360390663147,406,472
152,Vtn,Itgb3,0.869383816852908,0.914532876583672,-0.045149059730763996,0.28078817733990147,0.17584745762711865,2.5163357257843018,1.546945571899414,0.25585418939590454,406,472
153,Cdh1,Itgb7,0.8004750095863352,0.8458515985825704,-0.0453765889962352,0.5566502463054187,0.4894067796610169,5.194812774658203,4.532156944274902,2.9801647663116455,406,472
154,Spp1,Itgb3,0.8647483100508572,0.9120513666092871,-0.04730305655842992,0.28078817733990147,0.17584745762711865,2.5163357257843018,1.546945571899414,1.1989530324935913,406,472
155,Fn1,Itgb3,0.8543690180699484,0.9016978106206202,-0.047328792550671794,0.28078817733990147,0.17584745762711865,2.5163357257843018,1.546945571899414,3.2584619522094727,406,472
