,ligand,receptor,JS_Th2,JS_Th0,delta,frac_pos_Th2,frac_pos_Th0,mean_recep_Th2,mean_recep_Th0,mean_lig,n_Th2,n_Th0
11,Cd86,Cd28,0.8145432619887988,0.7520802107802628,0.06246305120853601,0.29723502304147464,0.5889830508474576,2.670729875564575,5.490810394287109,0.6053617000579834,434,472
12,Icosl,Cd28,0.8041073390459614,0.7465841812611032,0.05752315778485828,0.29723502304147464,0.5889830508474576,2.670729875564575,5.490810394287109,1.3589568138122559,434,472
13,Pdcd1lg2,Pdcd1,0.8503094502299319,0.7933291851303752,0.05698026509955667,0.17972350230414746,0.2584745762711864,1.6140530109405518,2.3358685970306396,0.11717354506254196,434,472
14,Lama2,Itga6,0.9072442677132294,0.8681170567962763,0.03912721091695315,0.10599078341013825,0.2266949152542373,0.9246944189071655,1.9779607057571411,1.247771978378296,434,472
15,Itgb2,Icam2,0.8786642963321611,0.8436769102584024,0.03498738607375873,0.14746543778801843,0.19491525423728814,1.268786907196045,1.7038700580596924,1.5334513187408447,434,472
16,Igf2,Itga6,0.9116429893952881,0.8768003136578889,0.03484267573739919,0.10599078341013825,0.2266949152542373,0.9246944189071655,1.9779607057571411,0.3253360390663147,434,472
17,H2-DMb2,Cd4,0.7883553488972662,0.7549937749132914,0.03336157398397477,0.44930875576036866,0.625,4.104687690734863,5.860536098480225,1.5876312255859375,434,472
18,Itgb2,Cd226,0.826644824871398,0.7962513090128219,0.03039351585857608,0.2511520737327189,0.3411016949152542,2.204343795776367,3.071749210357666,1.5334513187408447,434,472
19,Lamb1,Itga6,0.9073956889134109,0.8771934029171086,0.03020228599630237,0.10599078341013825,0.2266949152542373,0.9246944189071655,1.9779607057571411,1.908517837524414,434,472
20,Madcam1,Itga4,0.8872695119111738,0.8572986266245297,0.029970885286644044,0.7603686635944701,0.7076271186440678,7.073042392730713,6.9015631675720215,0.006322821136564016,434,472
21,Lama3,Itga6,0.9182320501740795,0.8897711574320032,0.028460892742076305,0.10599078341013825,0.2266949152542373,0.9246944189071655,1.9779607057571411,1.1370269060134888,434,472
22,Cd80,Ctla4,0.8277840672287967,0.8010548101266896,0.026729257102107162,0.27419354838709675,0.3516949152542373,2.5308709144592285,3.231858491897583,0.18854808807373047,434,472
23,Pecam1,Pecam1,0.8634206930154651,0.8370869460422223,0.026333746973242755,0.24193548387096775,0.3644067796610169,2.1813859939575195,3.295513868331909,5.4968037605285645,434,472
24,Cd40lg,Itgb1,0.6735228104722876,0.6488747634960946,0.02464804697619294,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,0.09092091768980026,434,472
25,Lama1,Itga6,0.9276126473393825,0.903085386742225,0.024527260597157485,0.10599078341013825,0.2266949152542373,0.9246944189071655,1.9779607057571411,0.08762533217668533,434,472
26,Cd80,Cd274,0.8847742387786629,0.8610590080489718,0.02371523072969106,0.1175115207373272,0.13135593220338984,1.0260119438171387,1.1435593366622925,0.18854808807373047,434,472
27,Ifng,Ifngr2,0.8826528986405442,0.859479278310573,0.023173620329971167,0.1935483870967742,0.1504237288135593,1.684748888015747,1.3055375814437866,0.020524272695183754,434,472
28,Lamc2,Itga6,0.9166258720137674,0.8936954231934678,0.022930448820299598,0.10599078341013825,0.2266949152542373,0.9246944189071655,1.9779607057571411,1.177904486656189,434,472
29,Cd40lg,Itgb2,0.694002071802808,0.6747716738026626,0.019230398000145477,0.6059907834101382,0.5783898305084746,5.484073638916016,5.347509384155273,0.09092091768980026,434,472
30,Lamc3,Itga6,0.9154453581378909,0.8966517537545663,0.018793604383324558,0.10599078341013825,0.2266949152542373,0.9246944189071655,1.9779607057571411,0.46138593554496765,434,472
31,Il15,Il2rb,0.8638048399436322,0.8467237020328797,0.017081137910752497,0.22119815668202766,0.3707627118644068,1.9463742971420288,3.472532033920288,0.6582285761833191,434,472
32,Sell,Cd34,0.8953752317321784,0.8789131644936038,0.016462067238574574,0.2557603686635945,0.15466101694915255,2.270287036895752,1.3856436014175415,0.8476281762123108,434,472
33,Madcam1,Itgb7,0.8876936080809903,0.8737984923396138,0.013895115741376474,0.6129032258064516,0.4894067796610169,5.560378074645996,4.532156944274902,0.006322821136564016,434,472
34,H2-Ab1,Cd4,0.7894068702100748,0.7770014168138678,0.012405453396207022,0.44930875576036866,0.625,4.104687690734863,5.860536098480225,3.8097593784332275,434,472
35,Il25,Il17ra,0.9102993508135031,0.8984806105468728,0.011818740266630323,0.2626728110599078,0.2563559322033898,2.2921645641326904,2.272303581237793,0.015487735159695148,434,472
36,Il2,Il2rb,0.8227100484164434,0.8118947839428373,0.010815264473606034,0.22119815668202766,0.3707627118644068,1.9463742971420288,3.472532033920288,0.039808239787817,434,472
37,Il18,Il18r1,0.8513886252490922,0.8406738794346083,0.01071474581448395,0.21658986175115208,0.3516949152542373,1.922067642211914,3.2530150413513184,0.6398911476135254,434,472
38,Cd86,Ctla4,0.8185430934854662,0.8086544578957249,0.00988863558974129,0.27419354838709675,0.3516949152542373,2.5308709144592285,3.231858491897583,0.6053617000579834,434,472
39,Cd274,Pdcd1,0.8716680717495103,0.8641775522862202,0.007490519463290157,0.17972350230414746,0.2584745762711864,1.6140530109405518,2.3358685970306396,0.5194157361984253,434,472
40,Icosl,Ctla4,0.8126234044912668,0.8052017701166193,0.00742163437464749,0.27419354838709675,0.3516949152542373,2.5308709144592285,3.231858491897583,1.3589568138122559,434,472
41,Il21,Il2rg,0.7926885509737431,0.787112347534802,0.005576203438941163,0.8202764976958525,0.6461864406779662,7.7449212074279785,6.06127405166626,0.028614945709705353,434,472
42,Cdh5,Cdh5,0.8815044871763136,0.8770522855336715,0.00445220164264204,0.16589861751152074,0.19491525423728814,1.4661386013031006,1.7717442512512207,5.322795391082764,434,472
43,Il22,Il10rb,0.9017405889472272,0.9033275649639724,-0.0015869760167451785,0.23963133640552994,0.23516949152542374,2.0812582969665527,2.075017213821411,0.02290930412709713,434,472
44,Jam3,F11r,0.9169928245034251,0.9194723630983682,-0.002479538594943098,0.11059907834101383,0.07838983050847458,0.9409689903259277,0.6737467646598816,0.4413560628890991,434,472
45,Itga4,Itgb1,0.7103279877511818,0.7134856408959611,-0.0031576531447793377,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.24862802028656,434,472
46,Il10,Il10rb,0.8431628048742702,0.8465307228609676,-0.003367917986697444,0.23963133640552994,0.23516949152542374,2.0812582969665527,2.075017213821411,0.02099802903831005,434,472
47,Il17f,Il17ra,0.884152327481113,0.8882891087219481,-0.004136781240835052,0.2626728110599078,0.2563559322033898,2.2921645641326904,2.272303581237793,0.022663533687591553,434,472
48,Dll3,Notch1,0.888377229576542,0.8951168728914662,-0.006739643314924271,0.31336405529953915,0.3877118644067797,2.7279317378997803,3.4512600898742676,0.010254301130771637,434,472
49,Tgfb1,Tgfbr1,0.8651349443145947,0.8739705025384188,-0.008835558223824092,0.20276497695852536,0.18220338983050846,1.7517064809799194,1.6026568412780762,2.8428735733032227,434,472
50,Tslp,Crlf2,0.8939760311221534,0.9038325005166455,-0.00985646939449214,0.14746543778801843,0.16101694915254236,1.271433711051941,1.3969740867614746,0.4009202718734741,434,472
51,Itgb2,Icam1,0.8551387180682641,0.8665049812673675,-0.011366263199103388,0.20506912442396313,0.1504237288135593,1.8115235567092896,1.3002989292144775,1.5334513187408447,434,472
52,Itga4,Vcam1,0.8278456900093283,0.8409251357077964,-0.013079445698468084,0.2511520737327189,0.2076271186440678,2.2048258781433105,1.864479660987854,1.24862802028656,434,472
53,Reln,Itgb1,0.7333283925889985,0.7467586535069022,-0.01343026091790367,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,0.24334697425365448,434,472
54,Dll1,Notch1,0.855529874276211,0.8689708836072003,-0.01344100933098935,0.31336405529953915,0.3877118644067797,2.7279317378997803,3.4512600898742676,1.137986183166504,434,472
55,Reln,Itga3,0.8932106553927147,0.9082916000598366,-0.015080944667121843,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,0.24334697425365448,434,472
56,Ifng,Ifngr1,0.8005260708413198,0.8156825392501013,-0.015156468408781487,0.6543778801843319,0.4830508474576271,6.068313121795654,4.5382208824157715,0.020524272695183754,434,472
57,Thy1,Itgb2,0.6856810032994103,0.7013412071182358,-0.01566020381882549,0.6059907834101382,0.5783898305084746,5.484073638916016,5.347509384155273,0.5584604144096375,434,472
58,Icosl,Icos,0.7893543973264155,0.8087060376686955,-0.019351640342279985,0.315668202764977,0.3855932203389831,2.8082640171051025,3.5320184230804443,1.3589568138122559,434,472
59,Lama1,Itga3,0.9135162826828365,0.93401354380349,-0.02049726112065353,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,0.08762533217668533,434,472
60,Dll4,Notch1,0.8538458049800931,0.8758499886584984,-0.022004183678405287,0.31336405529953915,0.3877118644067797,2.7279317378997803,3.4512600898742676,1.6760467290878296,434,472
61,Il10,Il10ra,0.8104619065790225,0.8329998577214629,-0.022537951142440393,0.42626728110599077,0.20127118644067796,3.7948126792907715,1.7917817831039429,0.02099802903831005,434,472
62,Jam2,F11r,0.9120151970748667,0.9348022316601279,-0.022787034585261212,0.11059907834101383,0.07838983050847458,0.9409689903259277,0.6737467646598816,2.477440595626831,434,472
63,Col1a1,Itga3,0.8887388799439887,0.9128981047835212,-0.024159224839532478,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,1.5090986490249634,434,472
64,Thy1,Itgav,0.7489204569513688,0.773089397042119,-0.024168940090750213,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,0.5584604144096375,434,472
65,F11r,F11r,0.9117258195542033,0.9359364380615071,-0.02421061850730377,0.11059907834101383,0.07838983050847458,0.9409689903259277,0.6737467646598816,3.6136014461517334,434,472
66,Il17a,Il17ra,0.8608682748364491,0.8858134496659473,-0.024945174829498207,0.2626728110599078,0.2563559322033898,2.2921645641326904,2.272303581237793,0.023770080879330635,434,472
67,Col4a1,Itga3,0.8968167906496782,0.9219774487814546,-0.02516065813177637,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,6.22636079788208,434,472
68,Itga4,Itgb7,0.731582908467596,0.7568179971987403,-0.02523508873114433,0.6129032258064516,0.4894067796610169,5.560378074645996,4.532156944274902,1.24862802028656,434,472
69,Lamc3,Itga3,0.9091130829899626,0.934533952981538,-0.025420869991575334,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,0.46138593554496765,434,472
70,Icam2,Itgal,0.7971310885621062,0.8233393416287305,-0.02620825306662422,0.684331797235023,0.6864406779661016,6.268581867218018,6.5571417808532715,3.004119396209717,434,472
71,Lama3,Itga3,0.9025402334538786,0.9287761958759544,-0.02623596242207582,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,1.1370269060134888,434,472
72,Fn1,Itga3,0.8963812586986659,0.9239433948999206,-0.027562136201254694,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,3.2584619522094727,434,472
73,Tgfb3,Tgfbr1,0.8536906437647691,0.8812635134611282,-0.02757286969635908,0.20276497695852536,0.18220338983050846,1.7517064809799194,1.6026568412780762,1.0774030685424805,434,472
74,Jam2,Itga3,0.8959164689346277,0.9237077868202431,-0.027791317885615396,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,2.477440595626831,434,472
75,Tgfb2,Tgfbr1,0.86782392785803,0.8966144435273203,-0.028790515669290362,0.20276497695852536,0.18220338983050846,1.7517064809799194,1.6026568412780762,0.6804603934288025,434,472
76,Lama2,Itga3,0.88974068232365,0.9187521573425461,-0.029011475018896116,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,1.247771978378296,434,472
77,Lama1,Itgav,0.8646818773842434,0.893846901626727,-0.029165024242483573,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,0.08762533217668533,434,472
78,Vtn,Itgb5,0.910246594873005,0.9397010834041837,-0.029454488531178713,0.17050691244239632,0.07627118644067797,1.4708125591278076,0.6586008667945862,0.25585418939590454,434,472
79,Lamb1,Itga3,0.8937967086295769,0.9234206638337507,-0.029623955204173713,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,1.908517837524414,434,472
80,Vtn,Itgav,0.8601310016098934,0.890109198795388,-0.02997819718549455,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,0.25585418939590454,434,472
81,Lamc2,Itga3,0.9025194376706959,0.9325714080323518,-0.030051970361655966,0.1313364055299539,0.07838983050847458,1.1391013860702515,0.6871563792228699,1.177904486656189,434,472
82,Spp1,Itgav,0.8556373969438755,0.8871567345838619,-0.03151933763998638,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,1.1989530324935913,434,472
83,Spp1,Itgb1,0.788060368423816,0.8198985856065609,-0.03183821718274493,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.1989530324935913,434,472
84,Calcb,Calcrl,0.8632923991067585,0.895138538220036,-0.031846139113277494,0.4976958525345622,0.3644067796610169,4.5114946365356445,3.359161376953125,0.027161631733179092,434,472
85,Lama1,Itgb1,0.8031794871483838,0.8353285720126741,-0.032149084864290245,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,0.08762533217668533,434,472
86,Vtn,Itgb1,0.7956731970606509,0.8292639562731557,-0.03359075921250487,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,0.25585418939590454,434,472
87,Icam1,Itgal,0.7778150892870672,0.8114107683282059,-0.03359567904113869,0.684331797235023,0.6864406779661016,6.268581867218018,6.5571417808532715,3.439673900604248,434,472
88,Icam2,Itgb2,0.8062437358572511,0.8404045452370166,-0.03416080937976551,0.6059907834101382,0.5783898305084746,5.484073638916016,5.347509384155273,3.004119396209717,434,472
89,Il9,Il9r,0.917908263220004,0.953222573799112,-0.035314310579108055,0.31336405529953915,0.1292372881355932,2.7574715614318848,1.1475661993026733,0.006457103416323662,434,472
90,Dll3,Notch2,0.8713187793847312,0.906860960032921,-0.035542180648189814,0.5253456221198156,0.2796610169491525,4.711025238037109,2.4889822006225586,0.010254301130771637,434,472
91,Il9,Il2rg,0.883061269420503,0.9195783573558958,-0.03651708793539277,0.8202764976958525,0.6461864406779662,7.7449212074279785,6.06127405166626,0.006457103416323662,434,472
92,Cxcl12,Cxcr4,0.7711183232461234,0.8078408871623646,-0.03672256391624118,0.4700460829493088,0.4766949152542373,4.283518314361572,4.394519805908203,2.858544111251831,434,472
93,Spp1,Itgb5,0.9020060890168948,0.939494301781718,-0.03748821276482317,0.17050691244239632,0.07627118644067797,1.4708125591278076,0.6586008667945862,1.1989530324935913,434,472
94,Vwf,Itgav,0.8413084637119675,0.8788690816181747,-0.03756061790620713,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,2.2872772216796875,434,472
95,Spp1,Itga4,0.7960709789120716,0.8339695586661431,-0.037898579754071515,0.7603686635944701,0.7076271186440678,7.073042392730713,6.9015631675720215,1.1989530324935913,434,472
96,Lama3,Itgav,0.846119531352599,0.885880497225267,-0.039760965872667975,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,1.1370269060134888,434,472
97,Icam1,Itgb2,0.7885162069666246,0.8285580403745213,-0.04004183340789669,0.6059907834101382,0.5783898305084746,5.484073638916016,5.347509384155273,3.439673900604248,434,472
98,Lama3,Itgb1,0.7747717251259677,0.8156354948993344,-0.0408637697733667,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.1370269060134888,434,472
99,Tgfb1,Tgfbr2,0.7493631797096532,0.7905608439566859,-0.04119766424703275,0.6797235023041475,0.5699152542372882,6.308818817138672,5.281052589416504,2.8428735733032227,434,472
100,Col4a1,Itgb1,0.7491799161678536,0.7944017429806352,-0.04522182681278153,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,6.22636079788208,434,472
101,Col4a1,Itgav,0.8266010242605151,0.8727095756684974,-0.04610855140798231,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,6.22636079788208,434,472
102,Lamc2,Itgav,0.8419933375556824,0.8886795225547165,-0.0466861849990341,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,1.177904486656189,434,472
103,Lamc2,Itgb1,0.7704769428749553,0.8172483833168345,-0.0467714404418792,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.177904486656189,434,472
104,Lamc3,Itgb1,0.7760710557715518,0.8228887456792473,-0.046817689907695526,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,0.46138593554496765,434,472
105,Tnc,Itgb1,0.7430755795033832,0.7900349200306956,-0.04695934052731243,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,0.5606256723403931,434,472
106,Lama1,Cd44,0.8240946147938835,0.8714052747951303,-0.04731066000124684,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,0.08762533217668533,434,472
107,Adm,Calcrl,0.7887827971591684,0.836246091195291,-0.047463294036122594,0.4976958525345622,0.3644067796610169,4.5114946365356445,3.359161376953125,0.40170618891716003,434,472
108,Itga9,Itgb1,0.7412902464609491,0.7892227836061231,-0.04793253714517398,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.7351768016815186,434,472
109,Jam2,Itgb1,0.7482906982741803,0.7963710876785836,-0.04808038940440329,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,2.477440595626831,434,472
110,Jam2,Itgav,0.8260488083596428,0.8744304463865102,-0.04838163802686746,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,2.477440595626831,434,472
111,Fn1,Itgb1,0.747836660586176,0.7966456862422683,-0.04880902565609224,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,3.2584619522094727,434,472
112,Fn1,Itgav,0.8256145616156991,0.8744969887047751,-0.048882427089075975,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,3.2584619522094727,434,472
113,Itga9,Vcam1,0.8502430859622699,0.9000442435024009,-0.049801157540130925,0.2511520737327189,0.2076271186440678,2.2048258781433105,1.864479660987854,1.7351768016815186,434,472
114,Cdh1,Cdh1,0.9170502117001698,0.9675295680135165,-0.05047935631334677,0.10599078341013825,0.036016949152542374,0.9338858723640442,0.30887919664382935,2.9801647663116455,434,472
115,Lamc3,Itgav,0.8422667606041839,0.893418867727518,-0.05115210712333407,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,0.46138593554496765,434,472
116,Tnc,Itgav,0.817508589138835,0.8708395781189952,-0.0533309889801602,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,0.5606256723403931,434,472
117,Cdh1,Itgb1,0.7527214381719404,0.8082638291665172,-0.05554239099457681,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,2.9801647663116455,434,472
118,Lamb1,Itgav,0.8171729302378274,0.8732215400017397,-0.05604860976391224,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,1.908517837524414,434,472
119,Spp1,Cd44,0.8067647024021418,0.8639132147892226,-0.05714851238708074,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,1.1989530324935913,434,472
120,Lamb1,Itgb1,0.7347632268362391,0.7929766431536989,-0.0582134163174598,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.908517837524414,434,472
121,Lama2,Itgb1,0.7235200916174225,0.7820341620000111,-0.0585140703825886,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.247771978378296,434,472
122,Col1a1,Itgb1,0.7105322827055269,0.7690630361499586,-0.058530753444431705,0.6912442396313364,0.6864406779661016,6.369340896606445,6.67531681060791,1.5090986490249634,434,472
123,Fn1,Itga4,0.7503692551478092,0.8096606083027414,-0.05929135315493228,0.7603686635944701,0.7076271186440678,7.073042392730713,6.9015631675720215,3.2584619522094727,434,472
124,Fn1,Itgb7,0.7693033795837865,0.8295956122752896,-0.06029223269150308,0.6129032258064516,0.4894067796610169,5.560378074645996,4.532156944274902,3.2584619522094727,434,472
125,C3,Itgb2,0.7326604602515464,0.7942355302238652,-0.06157506997231876,0.6059907834101382,0.5783898305084746,5.484073638916016,5.347509384155273,4.365539073944092,434,472
126,Jam3,Itgb2,0.7393012010296308,0.8013533618818607,-0.062052160852229865,0.6059907834101382,0.5783898305084746,5.484073638916016,5.347509384155273,0.4413560628890991,434,472
127,Lama3,Cd44,0.7978720739071926,0.8614100903843832,-0.0635380164771906,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,1.1370269060134888,434,472
128,Il6,Il6st,0.7773037540513831,0.8408887877491615,-0.06358503369777846,0.5737327188940092,0.5211864406779662,5.217203140258789,4.812450408935547,0.02092732861638069,434,472
129,Igf2,Itgav,0.8137779415804681,0.8774508693029129,-0.06367292772244482,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,0.3253360390663147,434,472
130,Il18,Il18rap,0.8494695818312952,0.9132551313872754,-0.06378554955598026,0.2073732718894009,0.11016949152542373,1.808561086654663,1.003494381904602,0.6398911476135254,434,472
131,Lama2,Itgav,0.805271193398836,0.8690649194412461,-0.06379372604241007,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,1.247771978378296,434,472
132,Col1a1,Itgav,0.7942105423049776,0.8601115217595738,-0.06590097945459628,0.3433179723502304,0.3283898305084746,3.0376017093658447,2.9061121940612793,1.5090986490249634,434,472
133,Il2,Il2rg,0.7104676435300755,0.7764785933305588,-0.06601094980048328,0.8202764976958525,0.6461864406779662,7.7449212074279785,6.06127405166626,0.039808239787817,434,472
134,Tgfb2,Tgfbr2,0.7410165542317382,0.8072895827799513,-0.06627302854821315,0.6797235023041475,0.5699152542372882,6.308818817138672,5.281052589416504,0.6804603934288025,434,472
135,Dll1,Notch2,0.818079555730161,0.8856098551122646,-0.06753029938210364,0.5253456221198156,0.2796610169491525,4.711025238037109,2.4889822006225586,1.137986183166504,434,472
136,Col4a1,Cd44,0.7707585219380358,0.8399291142761083,-0.06917059233807243,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,6.22636079788208,434,472
137,Lamc2,Cd44,0.7925989864608166,0.8632910639208948,-0.07069207746007822,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,1.177904486656189,434,472
138,Lamc3,Cd44,0.7911886970492223,0.8623789405521001,-0.07119024350287773,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,0.46138593554496765,434,472
139,Vtn,Itgb3,0.8423955038821191,0.914532876583672,-0.07213737270155285,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,0.25585418939590454,434,472
140,Ccl25,Ccr9,0.9019805698500232,0.9743241977382824,-0.07234362788825921,0.1175115207373272,0.012711864406779662,1.106571912765503,0.1171068400144577,0.24516430497169495,434,472
141,Tslp,Il7r,0.7423106203626539,0.8158674012128925,-0.07355678085023853,0.9009216589861752,0.6080508474576272,8.74162483215332,5.91031551361084,0.4009202718734741,434,472
142,Tgfb3,Tgfbr2,0.7137940392822347,0.7879250431610644,-0.07413100387882965,0.6797235023041475,0.5699152542372882,6.308818817138672,5.281052589416504,1.0774030685424805,434,472
143,Vtn,Itga8,0.8925726156402473,0.9672307850450331,-0.07465816940478587,0.16589861751152074,0.029661016949152543,1.4503065347671509,0.268424928188324,0.25585418939590454,434,472
144,Il25,Il17rb,0.8691005353194688,0.9439518429854278,-0.07485130766595893,0.5046082949308756,0.07415254237288135,4.612091541290283,0.692389965057373,0.015487735159695148,434,472
145,Cdh1,Itgb7,0.7709980506151871,0.8458515985825704,-0.0748535479673833,0.6129032258064516,0.4894067796610169,5.560378074645996,4.532156944274902,2.9801647663116455,434,472
146,Fn1,Cd44,0.7666412148939401,0.8417554192348811,-0.07511420434094096,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,3.2584619522094727,434,472
147,Spp1,Itgb3,0.8358034568496562,0.9120513666092871,-0.07624790975963092,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,1.1989530324935913,434,472
148,Spp1,Itga8,0.8878436001825354,0.965304402538732,-0.07746080235619657,0.16589861751152074,0.029661016949152543,1.4503065347671509,0.268424928188324,1.1989530324935913,434,472
149,Il7,Il2rg,0.7056168673117581,0.7830780517280752,-0.07746118441631711,0.8202764976958525,0.6461864406779662,7.7449212074279785,6.06127405166626,0.26706114411354065,434,472
150,Il7,Il7r,0.7017205005144644,0.779815219235233,-0.07809471872076856,0.9009216589861752,0.6080508474576272,8.74162483215332,5.91031551361084,0.26706114411354065,434,472
151,Calca,Calcrl,0.7663385645359194,0.8477305231998326,-0.08139195866391313,0.4976958525345622,0.3644067796610169,4.5114946365356445,3.359161376953125,0.049612242728471756,434,472
152,Dll4,Notch2,0.8103938274830742,0.8930968146808563,-0.08270298719778213,0.5253456221198156,0.2796610169491525,4.711025238037109,2.4889822006225586,1.6760467290878296,434,472
153,Col1a1,Cd44,0.7277936957222033,0.8115233880397492,-0.0837296923175459,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,1.5090986490249634,434,472
154,Lamb1,Cd44,0.7555130906181452,0.8402402138754459,-0.0847271232573007,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,1.908517837524414,434,472
155,Fn1,Itga8,0.8752028469967855,0.9609158854825763,-0.08571303848579082,0.16589861751152074,0.029661016949152543,1.4503065347671509,0.268424928188324,3.2584619522094727,434,472
