,ligand,receptor,JS_Th2,JS_Th0,delta,frac_pos_Th2,frac_pos_Th0,mean_recep_Th2,mean_recep_Th0,mean_lig,n_Th2,n_Th0
35,Tgfb1,Tgfbr1,0.7816020096429405,0.6966268261412941,0.08497518350164635,0.24625850340136055,0.28112449799196787,2.0549888610839844,2.445789098739624,4.899741172790527,735,1494
36,Igf2,Itga6,0.8141087153005725,0.7301430611745753,0.08396565412599721,0.2108843537414966,0.24832663989290496,1.761507511138916,2.1624348163604736,0.17159707844257355,735,1494
37,H2-DMb2,Cd4,0.6435803691983261,0.5606110729662217,0.08296929623210436,0.7061224489795919,0.715528781793842,6.425713062286377,6.7079854011535645,3.118966579437256,735,1494
38,Thy1,Itgav,0.6928466179806887,0.6101281431550488,0.08271847482563988,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,1.0864776372909546,735,1494
39,Sell,Cd34,0.7921268847574661,0.7098341027007566,0.08229278205670942,0.2585034013605442,0.18005354752342703,2.1927828788757324,1.567202091217041,0.9868013262748718,735,1494
40,Reln,Itga3,0.8513385833070631,0.7692729193425346,0.08206566396452852,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,0.2381298989057541,735,1494
41,Cd40lg,Itga5,0.8577496916848731,0.7757930891891207,0.08195660249575243,0.1346938775510204,0.0823293172690763,1.1225050687789917,0.7042641043663025,0.2085462510585785,735,1494
42,Il10,Il10rb,0.7811019764740301,0.7017945357248222,0.07930744074920792,0.3795918367346939,0.2878179384203481,3.208721399307251,2.4941964149475098,0.036466892808675766,735,1494
43,Cd80,Ctla4,0.7269726925439922,0.6495608237073827,0.07741186883660955,0.3904761904761905,0.2965194109772423,3.4753646850585938,2.6556804180145264,0.3400360643863678,735,1494
44,Lama3,Itga6,0.8099473971163278,0.7359620679335043,0.07398532918282352,0.2108843537414966,0.24832663989290496,1.761507511138916,2.1624348163604736,1.4434186220169067,735,1494
45,Lama1,Itga6,0.8080597338968989,0.7342957754852182,0.07376395841168071,0.2108843537414966,0.24832663989290496,1.761507511138916,2.1624348163604736,0.16024239361286163,735,1494
46,Lamc2,Itga6,0.8046063181208839,0.731533538313481,0.0730727798074029,0.2108843537414966,0.24832663989290496,1.761507511138916,2.1624348163604736,2.041736364364624,735,1494
