,ligand,receptor,JS_Th17,JS_Th0,delta,frac_pos_Th17,frac_pos_Th0,mean_recep_Th17,mean_recep_Th0,mean_lig,n_Th17,n_Th0
21,Lamc3,Itga6,0.6997226558157389,0.7579429940685835,-0.05822033825284456,0.20099350401222774,0.24832663989290496,1.7611795663833618,2.1624348163604736,0.2575504779815674,2617,1494
22,Dll3,Notch2,0.7182355692923023,0.7776786611295085,-0.0594430918372062,0.3022544898739014,0.3253012048192771,2.638183355331421,2.832099199295044,0.01645168475806713,2617,1494
23,Itga9,Vcam1,0.7151646449624843,0.7766754122633936,-0.06151076730090932,0.119220481467329,0.1746987951807229,1.03359055519104,1.5155448913574219,2.0229880809783936,2617,1494
24,Il10,Il10rb,0.6392130906711402,0.7017945357248222,-0.06258144505368202,0.2965227359572029,0.2878179384203481,2.584908962249756,2.4941964149475098,0.036466892808675766,2617,1494
25,Igf2,Itga6,0.6629936343420056,0.7301430611745753,-0.06714942683256964,0.20099350401222774,0.24832663989290496,1.7611795663833618,2.1624348163604736,0.17159707844257355,2617,1494
26,Lama2,Itga6,0.6471638505768148,0.7148979748887957,-0.06773412431198089,0.20099350401222774,0.24832663989290496,1.7611795663833618,2.1624348163604736,1.2718786001205444,2617,1494
27,Icosl,Cd28,0.49529504053015144,0.5653932413146641,-0.07009820078451262,0.44019870080244555,0.5990629183400268,3.953258514404297,5.450109481811523,1.5611708164215088,2617,1494
28,Ifng,Ifngr2,0.668904752338015,0.7391863040381214,-0.0702815517001063,0.21436759648452428,0.2617135207496653,1.8594313859939575,2.261052131652832,0.0498739629983902,2617,1494
29,Lama1,Itga6,0.661497293441533,0.7342957754852182,-0.07279848204368522,0.20099350401222774,0.24832663989290496,1.7611795663833618,2.1624348163604736,0.16024239361286163,2617,1494
30,Thy1,Itgax,0.6286093401784184,0.7017375270692989,-0.07312818689088052,0.18952999617883073,0.17336010709504684,1.6743979454040527,1.523453712463379,1.0864776372909546,2617,1494
31,Lamb1,Itga6,0.6374468059881964,0.7151122061781969,-0.07766540019000057,0.20099350401222774,0.24832663989290496,1.7611795663833618,2.1624348163604736,1.9755010604858398,2617,1494
32,Il25,Il17ra,0.6888411268100961,0.7681059364971073,-0.07926480968701122,0.253725640045854,0.3032128514056225,2.2068755626678467,2.637713670730591,0.02267233282327652,2617,1494
33,Tslp,Crlf2,0.7065575201748944,0.7861951486172422,-0.07963762844234779,0.13335880779518533,0.17336010709504684,1.1500900983810425,1.4765143394470215,0.35599657893180847,2617,1494
34,Calcb,Calcrl,0.6470407280535503,0.7308499315543399,-0.08380920350078958,0.5257928926251433,0.4042838018741633,4.892318248748779,3.6804020404815674,0.02642304264008999,2617,1494
35,Cd40lg,Itgb1,0.4334067217763462,0.5173140459096693,-0.08390732413332314,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,0.2085462510585785,2617,1494
36,Cxcl9,Cxcr3,0.6624820089341007,0.747469470279953,-0.08498746134585233,0.15131830340084065,0.17670682730923695,1.3509645462036133,1.5541406869888306,0.39779457449913025,2617,1494
37,Il22,Il10rb,0.6724326876784315,0.7576347222512299,-0.0852020345727984,0.2965227359572029,0.2878179384203481,2.584908962249756,2.4941964149475098,0.025666043162345886,2617,1494
38,Sell,Cd34,0.6225716465860363,0.7098341027007566,-0.08726245611472039,0.21322124570118456,0.18005354752342703,1.8791921138763428,1.567202091217041,0.9868013262748718,2617,1494
39,Il2,Il2ra,0.7388877176186183,0.8269313084263239,-0.08804359080770563,0.13526939243408484,0.0963855421686747,1.200280785560608,0.8578312397003174,0.03880273178219795,2617,1494
40,Cd40lg,Itgb2,0.4256225016367397,0.5153222373591223,-0.0896997357223826,0.7015666794038976,0.7014725568942436,6.494157791137695,6.4725189208984375,0.2085462510585785,2617,1494
41,Cxcl10,Cxcr3,0.6719240258494825,0.7633475078399916,-0.09142348199050909,0.15131830340084065,0.17670682730923695,1.3509645462036133,1.5541406869888306,0.2894594967365265,2617,1494
42,Il2,Il2rb,0.5871106296704911,0.6805929781771426,-0.09348234850665149,0.43102789453572793,0.45314591700133866,3.8778419494628906,4.117067337036133,0.03880273178219795,2617,1494
43,Pdcd1lg2,Pdcd1,0.5966445596234816,0.6910934232726605,-0.09444886364917893,0.2380588460068781,0.31994645247657294,2.094529151916504,2.8488211631774902,0.5769128203392029,2617,1494
44,Tgfb3,Tgfbr1,0.5997594193401726,0.6950283189898805,-0.09526889964970786,0.26098586167367216,0.28112449799196787,2.2771451473236084,2.445789098739624,1.9078963994979858,2617,1494
45,Lama3,Itga6,0.6394184899993396,0.7359620679335043,-0.09654357793416468,0.20099350401222774,0.24832663989290496,1.7611795663833618,2.1624348163604736,1.4434186220169067,2617,1494
46,Il2,Il2rg,0.5489240682799535,0.648377055884421,-0.09945298760446741,0.6583874665647688,0.7161981258366801,6.08154821395874,6.6432318687438965,0.03880273178219795,2617,1494
47,Cd80,Cd28,0.48819525972953326,0.5889866801496023,-0.10079142042006906,0.44019870080244555,0.5990629183400268,3.953258514404297,5.450109481811523,0.3400360643863678,2617,1494
48,Lamc2,Itga6,0.6305388634828776,0.731533538313481,-0.10099467483060343,0.20099350401222774,0.24832663989290496,1.7611795663833618,2.1624348163604736,2.041736364364624,2617,1494
49,C3,Itgax,0.6428770445586646,0.7442693524288345,-0.10139230787016995,0.18952999617883073,0.17336010709504684,1.6743979454040527,1.523453712463379,6.418166637420654,2617,1494
50,Calca,Calcrl,0.5706283470150032,0.6738652048687135,-0.10323685785371028,0.5257928926251433,0.4042838018741633,4.892318248748779,3.6804020404815674,0.058110687881708145,2617,1494
51,Jam3,F11r,0.6680901045301616,0.7732303863080255,-0.10514028177786394,0.18494459304547192,0.14190093708165996,1.6037827730178833,1.2172679901123047,0.3635479509830475,2617,1494
52,Il6,Il6st,0.562004396650751,0.6685904150375482,-0.10658601838679727,0.4145968666411922,0.5950468540829986,3.6894664764404297,5.429786682128906,0.08919306099414825,2617,1494
53,Thy1,Itgav,0.5031695376011462,0.6101281431550488,-0.10695860555390257,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,1.0864776372909546,2617,1494
54,Cdh1,Itgae,0.7334235082714445,0.8436332217376336,-0.11020971346618902,0.10699273977837218,0.07429718875502007,0.9670741558074951,0.6628133058547974,3.2274091243743896,2617,1494
55,Icam1,Itgax,0.6374129974196436,0.7487695068414731,-0.11135650942182951,0.18952999617883073,0.17336010709504684,1.6743979454040527,1.523453712463379,4.34319543838501,2617,1494
56,Cd86,Cd28,0.48893359344321213,0.6065436447318736,-0.11761005128866148,0.44019870080244555,0.5990629183400268,3.953258514404297,5.450109481811523,0.9740771055221558,2617,1494
57,Tgfb1,Tgfbr1,0.5750884691422409,0.6966268261412941,-0.12153835699905324,0.26098586167367216,0.28112449799196787,2.2771451473236084,2.445789098739624,4.899741172790527,2617,1494
58,Vtn,Itgb5,0.6796058122099885,0.8022086458700103,-0.12260283366002178,0.1784486052732136,0.14190093708165996,1.538770079612732,1.2112069129943848,0.20507098734378815,2617,1494
59,Col1a1,Itgav,0.5344035325779357,0.6586458002680258,-0.12424226769009006,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,3.2534241676330566,2617,1494
60,Tgfb2,Tgfbr1,0.6029304511550143,0.727820584395766,-0.12489013324075171,0.26098586167367216,0.28112449799196787,2.2771451473236084,2.445789098739624,0.8607767820358276,2617,1494
61,Lamc3,Itga3,0.6930839711859179,0.81890937923116,-0.12582540804524212,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,0.2575504779815674,2617,1494
62,Adm,Calcrl,0.5226250233989342,0.6492077164649231,-0.1265826930659889,0.5257928926251433,0.4042838018741633,4.892318248748779,3.6804020404815674,0.2734023332595825,2617,1494
63,Lamc3,Itgav,0.6218640234314008,0.7486563698895132,-0.12679234645811244,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,0.2575504779815674,2617,1494
64,Lamc3,Itga1,0.7021614045962191,0.832271414050317,-0.1301100094540979,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,0.2575504779815674,2617,1494
65,Jam2,F11r,0.6552316608400083,0.7859468746322184,-0.13071521379221007,0.18494459304547192,0.14190093708165996,1.6037827730178833,1.2172679901123047,2.008331060409546,2617,1494
66,Il7,Il7r,0.52851950483792,0.6593072371241855,-0.1307877322862655,0.45128009170806266,0.4062918340026774,4.1530914306640625,3.715707778930664,0.25374677777290344,2617,1494
67,Il7,Il2rg,0.4798512401212219,0.6106956896096627,-0.13084444948844082,0.6583874665647688,0.7161981258366801,6.08154821395874,6.6432318687438965,0.25374677777290344,2617,1494
68,Thy1,Itgb2,0.40731680133890963,0.5382698204606629,-0.13095301912175322,0.7015666794038976,0.7014725568942436,6.494157791137695,6.4725189208984375,1.0864776372909546,2617,1494
69,Cd274,Pdcd1,0.5961983617660309,0.7272771111059912,-0.13107874933996033,0.2380588460068781,0.31994645247657294,2.094529151916504,2.8488211631774902,1.0848660469055176,2617,1494
70,Col1a1,Itga3,0.6351466791910058,0.7679274169025281,-0.13278073771152232,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,3.2534241676330566,2617,1494
71,Lamc3,Itgb1,0.5518568668076618,0.6847243837938305,-0.13286751698616872,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,0.2575504779815674,2617,1494
72,Il4,Il2rg,0.49464176390865955,0.6279372035204154,-0.13329543961175583,0.6583874665647688,0.7161981258366801,6.08154821395874,6.6432318687438965,0.21229012310504913,2617,1494
73,Icosl,Ctla4,0.5060965598008275,0.6395779064088655,-0.133481346608038,0.4489873901413833,0.2965194109772423,4.0804033279418945,2.6556804180145264,1.5611708164215088,2617,1494
74,Cxcl12,Cxcr4,0.5149796618403136,0.6513088502064411,-0.1363291883661275,0.4145968666411922,0.5240963855421686,3.743706226348877,4.791128158569336,4.319969177246094,2617,1494
75,F11r,F11r,0.647663333846771,0.7853633286843703,-0.13769999483759932,0.18494459304547192,0.14190093708165996,1.6037827730178833,1.2172679901123047,4.302900314331055,2617,1494
76,Col1a1,Itgb1,0.4457629564346086,0.5863585402283746,-0.14059558379376602,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,3.2534241676330566,2617,1494
77,Col1a1,Itga1,0.6480925591371789,0.789215246022003,-0.1411226868848241,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,3.2534241676330566,2617,1494
78,Lama2,Itga3,0.6443269097390119,0.7863883256384512,-0.14206141589943933,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,1.2718786001205444,2617,1494
79,Icosl,Icos,0.4585754270056473,0.6012366864105626,-0.1426612594049153,0.5410775697363394,0.4344042838018742,4.948369979858398,3.893899917602539,1.5611708164215088,2617,1494
80,Cd40lg,Itgb3,0.5691117225671725,0.7118062208233029,-0.14269449825613045,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,0.2085462510585785,2617,1494
81,Ccl5,Ccr4,0.5751165834969589,0.718111383177788,-0.14299479968082907,0.2927015666794039,0.2744310575635877,2.6081860065460205,2.4332191944122314,0.6094133257865906,2617,1494
82,Lama2,Itgav,0.5492771643506859,0.6926728627208099,-0.143395698370124,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,1.2718786001205444,2617,1494
83,Tgfb3,Tgfbr2,0.44733137522466576,0.5912685912681228,-0.14393721604345705,0.6977455101260985,0.6894243641231593,6.451100826263428,6.4028801918029785,1.9078963994979858,2617,1494
84,H2-DMb2,Cd4,0.4162785965270541,0.5606110729662217,-0.14433247643916758,0.6656476881925869,0.715528781793842,6.165006637573242,6.7079854011535645,3.118966579437256,2617,1494
85,Itga4,Itgb7,0.43961080338257164,0.584113073172244,-0.1445022697896724,0.5724111578142912,0.5120481927710844,5.2054443359375,4.610322952270508,2.56325364112854,2617,1494
86,Jam3,Itgb2,0.4655400628488916,0.6106075703132178,-0.14506750746432617,0.7015666794038976,0.7014725568942436,6.494157791137695,6.4725189208984375,0.3635479509830475,2617,1494
87,Ifng,Ifngr1,0.5334461915511631,0.6785638669700428,-0.14511767541887965,0.5796713794421093,0.4825970548862115,5.27854061126709,4.327945232391357,0.0498739629983902,2617,1494
88,Lama1,Itga3,0.6413453898425266,0.7865563120661903,-0.1452109222236636,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,0.16024239361286163,2617,1494
89,Lama1,Itga1,0.6599880535573649,0.8054892452605695,-0.14550119170320464,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,0.16024239361286163,2617,1494
90,Itga4,Itgb1,0.40746184511145267,0.5541146176520939,-0.14665277254064124,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,2.56325364112854,2617,1494
91,Lama2,Itga1,0.6553255779100841,0.8029742367677847,-0.14764865885770062,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,1.2718786001205444,2617,1494
92,Dll1,Notch1,0.5347431850197043,0.6850076525952581,-0.15026446757555378,0.3844096293465801,0.4350736278447122,3.3903648853302,3.813051700592041,1.0893017053604126,2617,1494
93,Lama1,Itgav,0.5680626545867096,0.7187786977236731,-0.15071604313696352,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,0.16024239361286163,2617,1494
94,Il15,Il2rb,0.5085840480167768,0.6593068551096348,-0.150722807092858,0.43102789453572793,0.45314591700133866,3.8778419494628906,4.117067337036133,0.5906714200973511,2617,1494
95,Igf2,Itgav,0.5624039033101231,0.7145551230983407,-0.15215121978821755,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,0.17159707844257355,2617,1494
96,Lamb1,Itga3,0.6279301244586384,0.7804439689942942,-0.15251384453565586,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,1.9755010604858398,2617,1494
97,Dll1,Notch2,0.586389451334514,0.7395672008731601,-0.15317774953864605,0.3022544898739014,0.3253012048192771,2.638183355331421,2.832099199295044,1.0893017053604126,2617,1494
98,Tnc,Itgb6,0.685500068813142,0.8389069181256882,-0.15340684931254622,0.1295376385173863,0.07429718875502007,1.1300296783447266,0.6399940848350525,1.6642721891403198,2617,1494
99,Fn1,Itgb6,0.6861350628579732,0.8400045024617815,-0.15386943960380828,0.1295376385173863,0.07429718875502007,1.1300296783447266,0.6399940848350525,5.665269374847412,2617,1494
100,Thy1,Itgb3,0.5608511505056497,0.7152247911799818,-0.15437364067433212,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,1.0864776372909546,2617,1494
101,Igf2,Itgb3,0.6234635946938256,0.7778804431458349,-0.15441684845200931,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,0.17159707844257355,2617,1494
102,Jam2,Itga3,0.6266826311500857,0.7819713629019981,-0.15528873175191238,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,2.008331060409546,2617,1494
103,Spp1,Itgb5,0.6422442378009425,0.797722266875263,-0.1554780290743205,0.1784486052732136,0.14190093708165996,1.538770079612732,1.2112069129943848,2.048954963684082,2617,1494
104,Cd80,Ctla4,0.49360176209383044,0.6495608237073827,-0.15595906161355222,0.4489873901413833,0.2965194109772423,4.0804033279418945,2.6556804180145264,0.3400360643863678,2617,1494
105,Fn1,Itga3,0.6145418590929773,0.7718521731293947,-0.15731031403641738,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,5.665269374847412,2617,1494
106,Lamb1,Itgav,0.5342362230461393,0.6917298759323136,-0.15749365288617434,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,1.9755010604858398,2617,1494
107,Lamb1,Itga1,0.6420405450754508,0.7999405181503603,-0.15789997307490944,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,1.9755010604858398,2617,1494
108,Spp1,Itgb6,0.6801320902319747,0.8391410310052393,-0.15900894077326455,0.1295376385173863,0.07429718875502007,1.1300296783447266,0.6399940848350525,2.048954963684082,2617,1494
109,Col4a1,Itga3,0.6157939398684374,0.7757132019191006,-0.1599192620506632,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,7.091513156890869,2617,1494
110,Jam2,Itgav,0.5376734867053821,0.6978446154073669,-0.1601711287019848,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,2.008331060409546,2617,1494
111,Lama2,Itgb1,0.46149313729117036,0.6224344628887852,-0.16094132559761487,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,1.2718786001205444,2617,1494
112,Itgb2,Cd226,0.5214955922039844,0.6832129014789173,-0.16171730927493289,0.3247993886129156,0.2971887550200803,2.876154661178589,2.5955822467803955,3.785571813583374,2617,1494
113,Dll4,Notch2,0.583215010938015,0.7456552646297886,-0.16244025369177362,0.3022544898739014,0.3253012048192771,2.638183355331421,2.832099199295044,1.4849385023117065,2617,1494
114,Cdh1,Itga1,0.642425613700718,0.8054278187308613,-0.1630022050301433,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,3.2274091243743896,2617,1494
115,Lama1,Itgb1,0.4886673071486425,0.6517043893640748,-0.16303708221543234,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,0.16024239361286163,2617,1494
116,Itgb2,Icam1,0.5382295384024449,0.7019897673935098,-0.1637602289910649,0.31639281620175774,0.23694779116465864,2.806692361831665,2.060802698135376,3.785571813583374,2617,1494
117,Pecam1,Pecam1,0.49596036692381124,0.6598296653484317,-0.16386929842462045,0.4436377531524647,0.46251673360107093,4.001857280731201,4.1540422439575195,5.400041103363037,2617,1494
118,Col4a1,Itga1,0.631138726498518,0.7954987393249948,-0.16436001282647683,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,7.091513156890869,2617,1494
119,Lama3,Itga3,0.6220983494520905,0.7867504424434368,-0.1646520929913463,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,1.4434186220169067,2617,1494
120,Dll4,Notch1,0.5265735845644288,0.6914416541562555,-0.16486806959182665,0.3844096293465801,0.4350736278447122,3.3903648853302,3.813051700592041,1.4849385023117065,2617,1494
121,Fn1,Itgav,0.5155650855504536,0.6805196260523018,-0.1649545405018482,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,5.665269374847412,2617,1494
122,Lamc3,Cd44,0.555309154088574,0.7212481189173398,-0.1659389648287658,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,0.2575504779815674,2617,1494
123,H2-Ab1,Cd4,0.41724952885996675,0.5834791278860442,-0.16622959902607742,0.6656476881925869,0.715528781793842,6.165006637573242,6.7079854011535645,6.461980819702148,2617,1494
124,Tslp,Il7r,0.5284937665893931,0.695414860356721,-0.1669210937673279,0.45128009170806266,0.4062918340026774,4.1530914306640625,3.715707778930664,0.35599657893180847,2617,1494
125,Lama3,Itga1,0.6390003295242045,0.8063131546235521,-0.16731282509934764,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,1.4434186220169067,2617,1494
126,Lamc2,Itga1,0.6335630284713979,0.8024628201999562,-0.1688997917285583,0.19487963316774934,0.12048192771084337,1.7181507349014282,1.0389522314071655,2.041736364364624,2617,1494
127,Lamc2,Itga3,0.6110238818993451,0.7805621318399868,-0.1695382499406417,0.21360336262896445,0.14190093708165996,1.861983060836792,1.2199097871780396,2.041736364364624,2617,1494
128,Col4a1,Itgav,0.5226023555691279,0.6933085503435422,-0.1707061947744143,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,7.091513156890869,2617,1494
129,Vtn,Itgav,0.5604892141594483,0.7314958229171349,-0.17100660875768658,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,0.20507098734378815,2617,1494
130,Col1a1,Cd44,0.44660848573051704,0.6196329044297525,-0.17302441869923546,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,3.2534241676330566,2617,1494
131,Vwf,Itgav,0.5364559743762856,0.7101499698780654,-0.17369399550177989,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,2.5189003944396973,2617,1494
132,Vtn,Itgb3,0.6142846060601582,0.78991050249679,-0.17562589643663173,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,0.20507098734378815,2617,1494
133,Cd86,Ctla4,0.491316798624546,0.669381800664522,-0.178065002039976,0.4489873901413833,0.2965194109772423,4.0804033279418945,2.6556804180145264,0.9740771055221558,2617,1494
134,C3,Itgb2,0.4293594704021824,0.6088952298188207,-0.1795357594166383,0.7015666794038976,0.7014725568942436,6.494157791137695,6.4725189208984375,6.418166637420654,2617,1494
135,Cdh5,Cdh5,0.5329946603712291,0.7128434951309769,-0.17984883475974778,0.3450515857852503,0.23761713520749667,3.1141090393066406,2.119312286376953,5.267895221710205,2617,1494
136,Lamb1,Itgb1,0.43906937741315577,0.6191496938604889,-0.18008031644733313,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,1.9755010604858398,2617,1494
137,Lama3,Itgav,0.5367137533734572,0.7178907103079537,-0.18117695693449654,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,1.4434186220169067,2617,1494
138,Ccl5,Ccr5,0.6372205570231995,0.8185952258907031,-0.18137466886750364,0.1765380206343141,0.07563587684069611,1.5656607151031494,0.6456659436225891,0.6094133257865906,2617,1494
139,Jam2,Itgb1,0.44432758578206816,0.6257226213674132,-0.18139503558534503,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,2.008331060409546,2617,1494
140,Fn1,Itga4,0.4455007423096404,0.6272528580306805,-0.18175211572104016,0.5995414596866642,0.6532797858099063,5.582523345947266,6.104095458984375,5.665269374847412,2617,1494
141,Fn1,Itgb7,0.45121156324671347,0.6331847253071955,-0.18197316206048203,0.5724111578142912,0.5120481927710844,5.2054443359375,4.610322952270508,5.665269374847412,2617,1494
142,Itga9,Itgb1,0.43545612164393604,0.6177995467585691,-0.18234342511463303,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,2.0229880809783936,2617,1494
143,Tnc,Itgav,0.5253256502296871,0.7078224538901973,-0.18249680366051013,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,1.6642721891403198,2617,1494
144,Vwf,Itgb3,0.5893737401062428,0.773913287095738,-0.18453954698949526,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,2.5189003944396973,2617,1494
145,Lamc2,Itgav,0.5257645987298236,0.7113879874037552,-0.18562338867393158,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,2.041736364364624,2617,1494
146,Fn1,Itgb3,0.5701152492767048,0.756560786026977,-0.1864455367502722,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,5.665269374847412,2617,1494
147,Ccl3,Ccr5,0.6448270494986302,0.8347233155012015,-0.18989626600257126,0.1765380206343141,0.07563587684069611,1.5656607151031494,0.6456659436225891,0.26408442854881287,2617,1494
148,Cdh1,Itgb7,0.4736562430531066,0.663569143715789,-0.1899129006626824,0.5724111578142912,0.5120481927710844,5.2054443359375,4.610322952270508,3.2274091243743896,2617,1494
149,Icam2,Itgal,0.4571553688148446,0.6470794034362469,-0.18992403462140234,0.6954528085594192,0.7710843373493976,6.484824180603027,7.292726993560791,2.6659114360809326,2617,1494
150,Fn1,Itgb1,0.41729166579564547,0.6074856856613786,-0.19019401986573314,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,5.665269374847412,2617,1494
151,Cdh1,Cdh1,0.6215393902449899,0.8132109210700154,-0.19167153082502542,0.20137562094000763,0.10575635876840696,1.7527531385421753,0.9086883068084717,3.2274091243743896,2617,1494
152,Vtn,Itgb1,0.47317810681126937,0.6651076192753024,-0.191929512464033,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,0.20507098734378815,2617,1494
